2025-10-20 22:23:16,094 - MainProcess - INFO - Starting processing with 8 workers, batch size of 1000, and task timeout of 300s.
2025-10-20 22:25:05,052 - ForkProcess-39 - WARNING - [3b9g] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 57 O, 3, is greater than permitted
2025-10-20 22:25:05,119 - ForkProcess-38 - WARNING - [3d1x] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:25:05,248 - ForkProcess-35 - WARNING - [2vr4] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 31 O, 3, is greater than permitted
2025-10-20 22:25:05,253 - ForkProcess-37 - WARNING - [2p1c] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 65 O, 3, is greater than permitted
2025-10-20 22:25:05,367 - ForkProcess-39 - WARNING - [3cl2] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 185 O, 3, is greater than permitted
2025-10-20 22:25:05,438 - ForkProcess-39 - WARNING - [3djk] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 280 O, 3, is greater than permitted
2025-10-20 22:25:05,576 - ForkProcess-38 - WARNING - [2uxz] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 302 O, 3, is greater than permitted
2025-10-20 22:25:05,658 - ForkProcess-38 - WARNING - [2qhy] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:25:05,680 - ForkProcess-35 - WARNING - [2za5] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 368 O, 3, is greater than permitted
2025-10-20 22:25:05,702 - ForkProcess-36 - WARNING - [2qln] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 202 O, 3, is greater than permitted
2025-10-20 22:25:05,849 - ForkProcess-35 - WARNING - [3bc4] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 150 O, 3, is greater than permitted
2025-10-20 22:25:05,872 - ForkProcess-39 - WARNING - [2qci] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 260 O, 3, is greater than permitted
2025-10-20 22:25:05,945 - ForkProcess-34 - WARNING - [2qi0] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:25:05,992 - ForkProcess-38 - WARNING - [3e9b] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 215 O, 3, is greater than permitted
2025-10-20 22:25:06,135 - ForkProcess-33 - WARNING - [2pnc] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 59 O, 3, is greater than permitted
2025-10-20 22:25:06,234 - ForkProcess-36 - WARNING - [2qi1] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 272 O, 3, is greater than permitted
2025-10-20 22:25:06,244 - ForkProcess-35 - WARNING - [3ckr] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 57 O, 3, is greater than permitted
2025-10-20 22:25:06,298 - ForkProcess-39 - WARNING - [2qhz] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:25:06,299 - ForkProcess-33 - WARNING - [3d52] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 265 O, 3, is greater than permitted
2025-10-20 22:25:06,425 - ForkProcess-38 - WARNING - [3d20] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 272 O, 3, is greater than permitted
2025-10-20 22:25:06,479 - ForkProcess-36 - WARNING - [2ole] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 47 O, 3, is greater than permitted
2025-10-20 22:25:06,722 - ForkProcess-34 - WARNING - [3d1y] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:25:06,855 - ForkProcess-35 - WARNING - [2rkg] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:25:06,945 - ForkProcess-40 - WARNING - [2vot] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 45 O, 3, is greater than permitted
2025-10-20 22:25:07,018 - ForkProcess-38 - WARNING - [3bgc] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 286 O, 3, is greater than permitted
2025-10-20 22:25:07,020 - ForkProcess-40 - WARNING - [3bxs] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 209 O, 3, is greater than permitted
2025-10-20 22:25:07,027 - ForkProcess-34 - WARNING - [2eep] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 241 O, 3, is greater than permitted
2025-10-20 22:25:07,259 - ForkProcess-40 - WARNING - [2vl4] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 45 O, 3, is greater than permitted
2025-10-20 22:25:07,308 - ForkProcess-37 - WARNING - [2wez] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 57 O, 3, is greater than permitted
2025-10-20 22:25:07,432 - ForkProcess-36 - WARNING - [3gxl] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 441 O, 3, is greater than permitted
2025-10-20 22:25:07,490 - ForkProcess-39 - WARNING - [3ig6] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 124 O, 3, is greater than permitted
2025-10-20 22:25:08,034 - ForkProcess-40 - WARNING - [2wf0] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 57 O, 3, is greater than permitted
2025-10-20 22:25:08,077 - ForkProcess-34 - WARNING - [3g6z] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 392 O, 3, is greater than permitted
2025-10-20 22:25:08,229 - ForkProcess-37 - WARNING - [3gw5] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 350 O, 3, is greater than permitted
2025-10-20 22:25:08,322 - ForkProcess-38 - WARNING - [3g70] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 54 O, 3, is greater than permitted
2025-10-20 22:25:08,388 - ForkProcess-37 - WARNING - [3dv1] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 57 O, 3, is greater than permitted
2025-10-20 22:25:08,417 - ForkProcess-33 - WARNING - [3hp2] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 359 O, 3, is greater than permitted
2025-10-20 22:25:08,597 - ForkProcess-39 - WARNING - [3hw1] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 7 O, 3, is greater than permitted
2025-10-20 22:25:08,628 - ForkProcess-36 - WARNING - [3g72] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 402 O, 3, is greater than permitted
2025-10-20 22:25:09,019 - ForkProcess-38 - WARNING - [3duy] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 78 O, 3, is greater than permitted
2025-10-20 22:25:09,189 - ForkProcess-40 - WARNING - [3k3i] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 385 O, 3, is greater than permitted
2025-10-20 22:25:09,350 - ForkProcess-38 - WARNING - [3h2a] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 57 O, 3, is greater than permitted
2025-10-20 22:25:09,535 - ForkProcess-37 - WARNING - [3fzr] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 313 O, 3, is greater than permitted
2025-10-20 22:25:09,674 - ForkProcess-33 - WARNING - [2wf4] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 57 O, 3, is greater than permitted
2025-10-20 22:25:09,822 - ForkProcess-36 - WARNING - [3f8s] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 47 O, 3, is greater than permitted
2025-10-20 22:25:09,973 - ForkProcess-33 - WARNING - [3et7] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 336 O, 3, is greater than permitted
2025-10-20 22:25:10,076 - ForkProcess-40 - WARNING - [2wf3] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 57 O, 3, is greater than permitted
2025-10-20 22:25:10,116 - MainProcess - INFO - Batch 5 results saved. Total processed so far: 5000
2025-10-20 22:25:10,116 - MainProcess - INFO - --- Starting Batch 6/19 (Size: 1000) ---
2025-10-20 22:25:10,785 - ForkProcess-42 - WARNING - [3h2m] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 38 O, 3, is greater than permitted
2025-10-20 22:25:10,887 - ForkProcess-44 - WARNING - [3dv5] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 57 O, 3, is greater than permitted
2025-10-20 22:25:10,986 - ForkProcess-46 - WARNING - [3exo] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 78 O, 3, is greater than permitted
2025-10-20 22:25:11,194 - ForkProcess-44 - WARNING - [2wf2] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 57 O, 3, is greater than permitted
2025-10-20 22:25:11,291 - ForkProcess-47 - WARNING - [3hvg] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 190 O, 3, is greater than permitted
2025-10-20 22:25:11,293 - ForkProcess-45 - WARNING - [2wf1] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 57 O, 3, is greater than permitted
